route_code,cyclenumber,unlockedat,unlockedattime,lockedat,lockedattime,startstationname,endstationname,rfidnumber,length,DurationMinutes,CycleType,costs,Membership
1564032623586,2406,2019-07-25,08:30:23,2019-07-25,08:35:34,Uueturu,Aparaaditehas,RFID Card,1.23,5.19,Pedelec,0.0,Free Membership (with bus card)
1564032630029,2384,2019-07-25,08:30:30,2019-07-25,08:47:30,Raja,Roosi,Mobile App,3.77,17.01,Pedelec,0.0,Free Membership (with bus card)
1564032653835,2390,2019-07-25,08:30:53,2019-07-25,08:49:23,Kalda tee,Roosi,Mobile App,2.5,18.49,Pedelec,0.0,3 month free membership
1564032658793,2407,2019-07-25,08:30:58,2019-07-25,08:43:22,Ülejõe park,Annelinna kiir,Mobile App,3.56,12.39,Pedelec,0.0,3 month free membership
1564032726478,2166,2019-07-25,08:32:06,2019-07-25,08:36:37,Orava,ERM,RFID Card,1.24,4.52,Pedelec,0.0,Free Membership (with bus card)
1564032756809,2545,2019-07-25,08:32:36,2019-07-25,08:45:54,Rahu,Ränilinn,RFID Card,2.62,13.29,Bike,0.0,Free Membership (with bus card)
1564032771742,2720,2019-07-25,08:32:51,2019-07-25,08:46:37,Rahu,AHHAA,Mobile App,3.17,13.76,Bike,0.0,3 month free membership
1564032803415,2395,2019-07-25,08:33:23,2019-07-25,08:39:25,Sõpruse sild,Soola,Mobile App,1.32,6.04,Pedelec,0.0,3 month free membership
1564032808320,2737,2019-07-25,08:33:28,2019-07-25,09:05:33,Rahu,Aleksandri,RFID Card,3.53,32.08,Bike,0.0,3-Month Free Membership
1564032821324,2420,2019-07-25,08:33:41,2019-07-25,08:42:21,Rahu,Kaare,Mobile App,1.87,8.66,Pedelec,0.0,3 month free membership
1564032834818,2428,2019-07-25,08:33:54,2019-07-25,09:08:53,Tarmeko,Kopli,RFID Card,6.18,34.97,Pedelec,0.0,3-Month Free Membership
1564032853404,2452,2019-07-25,08:34:13,2019-07-25,08:43:38,Aleksandri,Aparaaditehas,Mobile App,1.96,9.42,Pedelec,0.0,3-Month Free Membership
1564032864792,2198,2019-07-25,08:34:24,2019-07-25,09:23:33,Anne saun,Turusild,Mobile App,7.12,49.14,Pedelec,0.0,1 month free membership
1564032867082,2131,2019-07-25,08:34:27,2019-07-25,08:41:58,Riiamäe,Tarmeko,RFID Card,1.87,7.52,Pedelec,0.0,Free Membership (with bus card)
1564032873776,2097,2019-07-25,08:34:33,2019-07-25,08:38:34,Pirogovi plats,Näituse,RFID Card,0.92,4.0,Pedelec,0.0,3-Month Free Membership
1564032887980,2234,2019-07-25,08:34:47,2019-07-25,08:49:37,Raudteejaam,Lõunakeskus,RFID Card,3.13,14.83,Pedelec,0.0,Free Membership (with bus card)
1564032942788,2421,2019-07-25,08:35:42,2019-07-25,09:08:34,Lõunakeskus,Uueturu,RFID Card,5.9,32.87,Pedelec,0.0,Free Membership (with bus card)
1564033052287,2352,2019-07-25,08:37:32,2019-07-25,08:57:43,Sõbra,Lõunakeskus,Mobile App,4.52,20.18,Pedelec,0.0,3 month free membership
1564033056221,2238,2019-07-25,08:37:36,2019-07-25,08:51:15,Ränilinn,Riiamäe,Mobile App,3.62,13.66,Pedelec,0.0,3-Month Free Membership
1564033072763,2608,2019-07-25,08:37:52,2019-07-25,08:42:40,Papli,Soola,Mobile App,1.01,4.8,Bike,0.0,3-Month Free Membership
1564033089118,2391,2019-07-25,08:38:09,2019-07-25,08:48:32,Tamme kool,Tarmeko,Mobile App,2.4,10.39,Pedelec,0.0,3-Month Free Membership
1564033093319,2462,2019-07-25,08:38:13,2019-07-25,08:47:17,Pargi,Anne saun,Mobile App,2.28,9.07,Pedelec,0.0,3 month free membership
1564033122839,2260,2019-07-25,08:38:42,2019-07-25,08:51:24,Rahu,Tarmeko,RFID Card,2.67,12.69,Pedelec,0.0,Free Membership (with bus card)
1564033131017,2325,2019-07-25,08:38:51,2019-07-25,08:43:19,Pirogovi plats,AHHAA,Mobile App,1.0,4.48,Pedelec,0.0,3 month free membership
1564033135381,2302,2019-07-25,08:38:55,2019-07-25,08:42:23,Raudteejaam,Pirogovi plats,Mobile App,1.25,3.46,Pedelec,0.0,3-Month Free Membership
1564033144065,2474,2019-07-25,08:39:04,2019-07-25,08:51:33,Ihaste,Eeden,RFID Card,3.79,12.49,Pedelec,0.0,3-Month Free Membership
1564033165332,2379,2019-07-25,08:39:25,2019-07-25,08:43:38,Raudteejaam,TÜ raamatukogu,Mobile App,1.06,4.23,Pedelec,0.0,3 month free membership
1564033171542,2101,2019-07-25,08:39:31,2019-07-25,08:50:58,Pirogovi plats,Torni,RFID Card,3.22,11.45,Pedelec,0.0,Free Membership (with bus card)
1564033179247,2167,2019-07-25,08:39:39,2019-07-25,08:53:28,Orava,W. Ostwaldi,Mobile App,0.0,13.83,Pedelec,0.0,Free Membership (with bus card)
1564033195024,2633,2019-07-25,08:39:55,2019-07-25,08:46:12,Papli,Uueturu,Mobile App,1.35,6.3,Bike,0.0,Free Membership (with bus card)
1564033201385,2533,2019-07-25,08:40:01,2019-07-25,08:50:01,Pargi,Kopli,Mobile App,3.08,10.01,Pedelec,0.0,1 YEAR MEMBERSHIP
1564033217325,2267,2019-07-25,08:40:17,2019-07-25,08:45:27,Uueturu,Vabadussild,RFID Card,1.06,5.17,Pedelec,0.0,1 Year Membership
1564033225717,2763,2019-07-25,08:40:25,2019-07-25,08:44:33,Turusild,Aleksandri,Mobile App,0.83,4.13,Bike,0.0,3 month free membership
1564033231461,2348,2019-07-25,08:40:31,2019-07-25,08:54:55,Maarjamõisa,Tarmeko,Mobile App,3.4,14.4,Pedelec,0.0,1 YEAR MEMBERSHIP
1564033233522,2332,2019-07-25,08:40:33,2019-07-25,08:44:50,AHHAA,Pirogovi plats,Mobile App,1.0,4.29,Pedelec,0.0,3 month free membership
1564033256933,2405,2019-07-25,08:40:56,2019-07-25,08:47:20,Veeriku,Lossi,RFID Card,1.57,6.39,Pedelec,0.0,3-Month Free Membership
1564033288398,2116,2019-07-25,08:41:28,2019-07-25,08:45:37,Vanemuise park,J. Hurda,Mobile App,1.27,4.15,Pedelec,0.0,1-month Free Membership
1564033288458,2397,2019-07-25,08:41:28,2019-07-25,09:25:47,Tamme gümnaasium,Soola,RFID Card,9.67,44.31,Pedelec,0.0,Free Membership (with bus card)
1564033299268,2192,2019-07-25,08:41:39,2019-07-25,08:51:10,Kalda tee,Roosi,RFID Card,2.15,9.53,Pedelec,0.0,Free Membership (with bus card)
1564033307213,2074,2019-07-25,08:41:47,2019-07-25,08:59:59,J. Hurda,Postimaja,RFID Card,4.78,18.21,Pedelec,0.0,Free Membership (with bus card)
1564033318269,2724,2019-07-25,08:41:58,2019-07-25,08:45:29,Põhja puiestee,Anne saun,Mobile App,0.68,3.51,Bike,0.0,1 DAY MEMBERSHIP
1564033342501,2274,2019-07-25,08:42:22,2019-07-25,09:00:46,Ihaste,Soola,Mobile App,5.61,18.4,Pedelec,0.0,Free Membership (with bus card)
1564033344429,2060,2019-07-25,08:42:24,2019-07-25,08:52:06,Annelinn,Uueturu,Mobile App,2.82,9.7,Pedelec,0.0,3 month free membership
1564033350092,2244,2019-07-25,08:42:30,2019-07-25,09:00:02,J. Hurda,Postimaja,Mobile App,4.78,17.54,Pedelec,0.0,3-Month Free Membership
1564033378231,2392,2019-07-25,08:42:58,2019-07-25,08:46:52,Pirogovi plats,Soola,Mobile App,0.98,3.9,Pedelec,0.0,3-Month Free Membership
1564033384816,2495,2019-07-25,08:43:04,2019-07-25,09:18:25,Annelinna gümnaasium,Kaunase puiestee,Mobile App,14.59,35.35,Pedelec,0.0,3-Month Free Membership
1564033397554,2126,2019-07-25,08:43:17,2019-07-25,08:56:16,Soola,Sepa turg,Mobile App,3.58,12.99,Pedelec,0.0,3-Month Free Membership
1564033408642,2111,2019-07-25,08:43:28,2019-07-25,08:51:02,Tamme staadion,Lossi,Mobile App,1.79,7.57,Pedelec,0.0,1 Week Membership
1564033492863,2325,2019-07-25,08:44:52,2019-07-25,08:50:32,AHHAA,Raatuse kool,Mobile App,1.35,5.66,Pedelec,0.0,Free Membership (with bus card)
1564033496502,2458,2019-07-25,08:44:56,2019-07-25,08:57:50,Kivilinna,Magistri,RFID Card,3.16,12.9,Pedelec,0.0,Free Membership (with bus card)
1564033507428,2097,2019-07-25,08:45:07,2019-07-25,08:50:48,Näituse,Uueturu,Mobile App,1.29,5.69,Pedelec,0.0,3 month free membership
1564033523290,2178,2019-07-25,08:45:23,2019-07-25,08:58:53,Mõisavahe,Tarmeko,RFID Card,3.77,13.5,Pedelec,0.0,Free Membership (with bus card)
1564033529573,2576,2019-07-25,08:45:29,2019-07-25,08:49:53,Anne saun,Turusild,Mobile App,0.87,4.39,Bike,0.0,1 YEAR MEMBERSHIP
1564033535909,2528,2019-07-25,08:45:35,2019-07-25,08:52:03,Vanemuise park,Pargi,Mobile App,1.11,6.46,Pedelec,0.0,3-Month Free Membership
1564033537847,2535,2019-07-25,08:45:37,2019-07-25,08:51:04,Tamme puiestee,Karete,Mobile App,1.82,5.45,Pedelec,0.0,1 YEAR MEMBERSHIP
1564033539483,2402,2019-07-25,08:45:39,2019-07-25,08:48:42,Kalda tee,Anne saun,Mobile App,0.56,3.05,Pedelec,0.0,3 month free membership
1564033549570,2519,2019-07-25,08:45:49,2019-07-25,08:59:20,Riiamäe,Kopli,Mobile App,3.36,13.52,Pedelec,0.0,3-Month Free Membership
1564033553429,2324,2019-07-25,08:45:53,2019-07-25,08:55:14,Torni,Raudteejaam,Mobile App,1.79,9.34,Pedelec,0.0,3-Month Free Membership
1564033555704,2267,2019-07-25,08:45:55,2019-07-25,08:52:36,Vabadussild,AHHAA,RFID Card,1.5,6.67,Pedelec,0.0,3-Month Free Membership
1564033574191,2283,2019-07-25,08:46:14,2019-07-25,08:54:59,Rahu,Pirogovi plats,Mobile App,2.88,8.75,Pedelec,0.0,3-Month Free Membership
1564033576115,2102,2019-07-25,08:46:16,2019-07-25,08:52:52,J. Hurda,Orava,Mobile App,2.05,6.61,Pedelec,0.0,3 month free membership
1564033580320,2537,2019-07-25,08:46:20,2019-07-25,08:49:22,Uueturu,AHHAA,RFID Card,0.63,3.03,Pedelec,0.0,3-Month Free Membership
1564033581658,2560,2019-07-25,08:46:21,2019-07-25,08:49:37,Kuu,Sõbra,Mobile App,0.77,3.26,Bike,0.0,3 month free membership
1564033614701,2404,2019-07-25,08:46:54,2019-07-25,08:53:31,Kalda tee,Uueturu,Mobile App,1.98,6.61,Pedelec,0.0,Free Membership (with bus card)
1564033647132,2305,2019-07-25,08:47:27,2019-07-25,08:50:58,Pargi,Uueturu,Mobile App,0.98,3.52,Pedelec,0.0,3 month free membership
1564033667264,2380,2019-07-25,08:47:47,2019-07-25,09:03:37,Maarjamõisa,Kuu,Mobile App,3.31,15.84,Pedelec,0.0,3 month free membership
1564033670103,2482,2019-07-25,08:47:50,2019-07-25,09:01:02,Karete,Aleksandri,Mobile App,4.26,13.2,Pedelec,0.0,1 Day Membership
1564033673802,2692,2019-07-25,08:47:53,2019-07-25,08:51:11,Rahu,Sõbra,Mobile App,0.91,3.3,Bike,0.0,Free Membership (with bus card)
1564033674654,2500,2019-07-25,08:47:54,2019-07-25,09:04:43,Raudteejaam,Lõunakeskus,Mobile App,4.45,16.81,Pedelec,0.0,3-Month Free Membership
1564033703167,2420,2019-07-25,08:48:23,2019-07-25,08:50:33,Kaare,Maarjamõisa,RFID Card,0.54,2.18,Pedelec,0.0,Free Membership (with bus card)
1564033705079,2616,2019-07-25,08:48:25,2019-07-25,08:53:05,Rahu,Sõbra,Mobile App,0.89,4.67,Bike,0.0,Free Membership (with bus card)
1564033716962,2466,2019-07-25,08:48:36,2019-07-25,09:04:03,Raja,Kuu,Mobile App,3.59,15.44,Pedelec,0.0,3 month free membership
1564033729081,2543,2019-07-25,08:48:49,2019-07-25,08:55:08,Sõpruse sild,AHHAA,Mobile App,1.19,6.33,Pedelec,0.0,3 month free membership
1564033745689,2538,2019-07-25,08:49:05,2019-07-25,08:55:56,Kaunase puiestee,Annelinna keskus,RFID Card,1.89,6.85,Pedelec,0.0,Free Membership (with bus card)
1564033755483,2262,2019-07-25,08:49:15,2019-07-25,09:03:43,Raja,Magistri,Mobile App,3.39,14.46,Pedelec,0.0,3-Month Free Membership
1564033757131,2072,2019-07-25,08:49:17,2019-07-25,08:56:13,Rüütli,AHHAA,Mobile App,0.0,6.93,Pedelec,0.0,1 Year Membership
1564033761294,2395,2019-07-25,08:49:21,2019-07-25,09:02:39,Soola,Sepa turg,Mobile App,3.37,13.31,Pedelec,0.0,3-Month Free Membership
1564033799198,2329,2019-07-25,08:49:59,2019-07-25,08:58:48,Sõbra,Maarjamõisa,Mobile App,2.35,8.82,Pedelec,0.0,3 month free membership
1564033803596,2319,2019-07-25,08:50:03,2019-07-25,09:01:22,Raja,AHHAA,Mobile App,3.27,11.31,Pedelec,0.0,Free Membership (with bus card)
1564033811921,2452,2019-07-25,08:50:11,2019-07-25,08:55:28,Aparaaditehas,TÜ raamatukogu,RFID Card,1.02,5.27,Pedelec,0.0,Free Membership (with bus card)
1564033812467,2125,2019-07-25,08:50:12,2019-07-25,08:58:38,Põllu,Vabadussild,Mobile App,2.44,8.43,Pedelec,0.0,3-Month Free Membership
1564033822848,2783,2019-07-25,08:50:22,2019-07-25,08:55:05,Turusild,Uueturu,Mobile App,0.98,4.71,Bike,0.0,3 month free membership
1564033830386,2316,2019-07-25,08:50:30,2019-07-25,08:54:54,Ülejõe park,TÜ raamatukogu,Mobile App,0.96,4.39,Pedelec,0.0,3 month free membership
1564033849768,2390,2019-07-25,08:50:49,2019-07-25,08:54:20,Roosi,Uueturu,Mobile App,0.7,3.52,Pedelec,0.0,3-Month Free Membership
1564033858899,2325,2019-07-25,08:50:58,2019-07-25,08:55:27,Raatuse kool,Uueturu,RFID Card,1.19,4.48,Pedelec,0.0,Free Membership (with bus card)
1564033875016,2721,2019-07-25,08:51:15,2019-07-25,08:59:19,Turusild,Soola,Mobile App,0.86,8.08,Bike,0.0,1 YEAR MEMBERSHIP
1564033888864,2357,2019-07-25,08:51:28,2019-07-25,09:00:06,Sõbra,Rüütli,Mobile App,2.2,8.62,Pedelec,0.0,Free Membership (with bus card)
1564033911018,2504,2019-07-25,08:51:51,2019-07-25,08:57:16,Tamme puiestee,Kaare,RFID Card,1.86,5.43,Pedelec,0.0,3-Month Free Membership
1564033919505,2079,2019-07-25,08:51:59,2019-07-25,08:57:54,Eeden,Uueturu,Mobile App,1.81,5.92,Pedelec,0.0,Free Membership (with bus card)
1564033919655,2057,2019-07-25,08:51:59,2019-07-25,08:58:25,Sõbra,Karete,RFID Card,1.94,6.44,Pedelec,0.0,Free Membership (with bus card)
1564033920206,2477,2019-07-25,08:52:00,2019-07-25,08:55:24,Aleksandri,Rüütli,Mobile App,0.91,3.41,Pedelec,0.0,Free Membership (with bus card)
1564033928280,2474,2019-07-25,08:52:08,2019-07-25,08:59:20,Eeden,Uueturu,Mobile App,2.32,7.21,Pedelec,0.0,1 YEAR MEMBERSHIP
1564033933022,2278,2019-07-25,08:52:13,2019-07-25,08:58:18,Postimaja,Rahu,Mobile App,1.47,6.1,Pedelec,0.0,3 month free membership
1564033934190,2286,2019-07-25,08:52:14,2019-07-25,09:03:04,Kopli,Tarmeko,Mobile App,3.35,10.83,Pedelec,0.0,3-Month Free Membership
1564033959498,2199,2019-07-25,08:52:39,2019-07-25,09:18:03,Magistri,Roosi,Mobile App,3.08,25.4,Pedelec,0.0,3-Month Free Membership
1564033975532,2379,2019-07-25,08:52:55,2019-07-25,09:20:46,TÜ raamatukogu,Aparaaditehas,Mobile App,2.27,27.84,Pedelec,0.0,3-Month Free Membership
1564034030057,2288,2019-07-25,08:53:50,2019-07-25,09:05:09,Viie tee rist,Uueturu,Mobile App,3.24,11.33,Pedelec,0.0,Free Membership (with bus card)
1564034034110,2456,2019-07-25,08:53:54,2019-07-25,09:12:15,ERM,Annelinna keskus,Mobile App,4.19,18.36,Pedelec,0.0,1 Year Membership
1564034054974,2426,2019-07-25,08:54:14,2019-07-25,08:58:54,Rüütli,Soola,Mobile App,1.07,4.65,Pedelec,0.0,3-Month Free Membership
1564034137394,2616,2019-07-25,08:55:37,2019-07-25,09:04:36,Sõbra,Rüütli,Mobile App,2.19,8.99,Bike,0.0,Free Membership (with bus card)
1564034138560,2376,2019-07-25,08:55:38,2019-07-25,09:01:15,Eeden,Turusild,Mobile App,0.89,5.62,Pedelec,0.0,3 month free membership
1564034144928,2316,2019-07-25,08:55:44,2019-07-25,09:18:04,TÜ raamatukogu,Lõunakeskus,Mobile App,6.74,22.33,Pedelec,0.0,Free Membership (with bus card)
1564034181741,2282,2019-07-25,08:56:21,2019-07-25,09:03:25,Tamme puiestee,W. Ostwaldi,RFID Card,2.03,7.06,Pedelec,0.0,Free Membership (with bus card)
1564034196514,2566,2019-07-25,08:56:36,2019-07-25,09:08:41,Annelinn,Uueturu,Mobile App,2.71,12.08,Bike,0.0,3 month free membership
1564034197594,2126,2019-07-25,08:56:37,2019-07-25,09:15:21,Sepa turg,Kivilinna,Mobile App,4.76,18.74,Pedelec,0.0,1 WEEK MEMBERSHIP
1564034198478,2062,2019-07-25,08:56:38,2019-07-25,09:16:06,Rüütli,Lõunakeskus,Mobile App,5.0,19.47,Pedelec,0.0,1 YEAR MEMBERSHIP
1564034201152,2306,2019-07-25,08:56:41,2019-07-25,09:04:36,Rüütli,Riiamäe,Mobile App,1.73,7.92,Pedelec,0.0,3-Month Free Membership
1564034211197,2538,2019-07-25,08:56:51,2019-07-25,09:13:59,Annelinna keskus,Sepa turg,RFID Card,5.19,17.15,Pedelec,0.0,3-Month Free Membership
1564034241903,2469,2019-07-25,08:57:21,2019-07-25,09:06:35,Kvissentali,Vabadussild,RFID Card,3.44,9.22,Pedelec,0.0,Free Membership (with bus card)
1564034243387,2169,2019-07-25,08:57:23,2019-07-25,09:03:11,Tamme puiestee,W. Ostwaldi,Mobile App,1.98,5.8,Pedelec,0.0,3 month free membership
1564034272968,2365,2019-07-25,08:57:52,2019-07-25,09:09:55,Kivilinna,TÜ raamatukogu,RFID Card,3.55,12.04,Pedelec,0.0,Free Membership (with bus card)
1564034281149,2273,2019-07-25,08:58:01,2019-07-25,09:09:15,Riiamäe,W. Ostwaldi,RFID Card,2.2,11.24,Pedelec,0.0,Free Membership (with bus card)
1564034303631,2705,2019-07-25,08:58:23,2019-07-25,09:06:30,Kuu,Soola,Mobile App,1.67,8.11,Bike,0.0,3 month free membership
1564034324329,2347,2019-07-25,08:58:44,2019-07-25,09:29:07,Riiamäe,Riiamäe,Mobile App,1.21,30.39,Pedelec,0.0,3-Month Free Membership
1564034349882,2202,2019-07-25,08:59:09,2019-07-25,09:32:33,Ihaste,Lõunakeskus,Mobile App,11.15,33.39,Pedelec,0.0,3-Month Free Membership
1564034365211,2528,2019-07-25,08:59:25,2019-07-25,09:28:46,Pargi,Pargi,Mobile App,3.04,29.36,Pedelec,0.0,3 month free membership
1564034373853,2115,2019-07-25,08:59:33,2019-07-25,09:16:14,Soola,Lõunakeskus,Mobile App,4.0,16.68,Pedelec,0.0,3 month free membership
1564034377870,2076,2019-07-25,08:59:37,2019-07-25,09:02:27,Soola,Uueturu,Mobile App,0.58,2.83,Pedelec,0.0,1 YEAR MEMBERSHIP
1564034378277,2685,2019-07-25,08:59:38,2019-07-25,09:11:16,Annelinn,Aleksandri,Mobile App,2.57,11.64,Bike,0.0,3 month free membership
1564034398811,2302,2019-07-25,08:59:58,2019-07-25,09:30:44,Pirogovi plats,Põhja puiestee,Mobile App,3.14,30.75,Pedelec,0.0,3-Month Free Membership
1564034409572,2074,2019-07-25,09:00:09,2019-07-25,12:42:12,Postimaja,Karete,RFID Card,2.85,222.05,Pedelec,3.0,Free Membership (with bus card)
1564034426983,2125,2019-07-25,09:00:26,2019-07-25,09:07:43,Vabadussild,Näituse,Mobile App,1.49,7.28,Pedelec,0.0,3-Month Free Membership
1564034438544,2356,2019-07-25,09:00:38,2019-07-25,09:05:18,Pargi,Soola,Mobile App,1.06,4.67,Pedelec,0.0,3-Month Free Membership
1564034439846,2244,2019-07-25,09:00:39,2019-07-25,10:44:34,Postimaja,Postimaja,Mobile App,1.76,103.91,Pedelec,1.0,3-Month Free Membership
1564034547630,2097,2019-07-25,09:02:27,2019-07-25,09:13:44,Uueturu,Põllu,Mobile App,3.17,11.28,Pedelec,0.0,3-Month Free Membership
1564034551336,2357,2019-07-25,09:02:31,2019-07-25,09:03:15,Rüütli,Rüütli,Mobile App,0.0,0.74,Pedelec,0.0,3-Month Free Membership
1564034581185,2045,2019-07-25,09:03:01,2019-07-25,09:13:46,EMÜ spordihoone,Aleksandri,Mobile App,2.78,10.75,Pedelec,0.0,3-Month Free Membership
1564034588985,2715,2019-07-25,09:03:08,2019-07-25,09:07:39,Turusild,Aleksandri,Mobile App,0.84,4.5,Bike,0.0,3 month free membership
1564034610667,2478,2019-07-25,09:03:30,2019-07-25,09:05:55,Rüütli,Ülejõe park,Mobile App,0.6,2.42,Pedelec,0.0,3-Month Free Membership
1564034625356,2324,2019-07-25,09:03:45,2019-07-25,09:14:09,Raudteejaam,Raja,Mobile App,2.21,10.4,Pedelec,0.0,3-Month Free Membership
1564034626395,2376,2019-07-25,09:03:46,2019-07-25,09:08:34,Turusild,Uueturu,Mobile App,0.96,4.8,Pedelec,0.0,1 YEAR MEMBERSHIP
1564034641225,2174,2019-07-25,09:04:01,2019-07-25,09:10:18,Eeden,Soola,RFID Card,1.59,6.28,Pedelec,0.0,Free Membership (with bus card)
1564034650109,2692,2019-07-25,09:04:10,2019-07-25,09:10:18,Sõbra,Soola,Mobile App,1.7,6.14,Bike,0.0,3 month free membership
1564034679548,2305,2019-07-25,09:04:39,2019-07-25,09:12:09,Uueturu,Eeden,Mobile App,1.87,7.5,Pedelec,0.0,3 month free membership
1564034691643,2704,2019-07-25,09:04:51,2019-07-25,09:29:57,Sõbra,Ränilinn,RFID Card,3.32,25.1,Bike,0.0,3-Month Free Membership
1564034717850,2066,2019-07-25,09:05:17,2019-07-25,09:11:56,Pargi,Pirogovi plats,Mobile App,1.27,6.65,Pedelec,0.0,3-Month Free Membership
1564034720601,2236,2019-07-25,09:05:20,2019-07-25,09:32:02,Postimaja,Vabadussild,Mobile App,7.08,26.71,Pedelec,0.0,Free Membership (with bus card)
1564034726129,2380,2019-07-25,09:05:26,2019-07-25,09:10:40,Kuu,TÜ raamatukogu,Mobile App,1.34,5.23,Pedelec,0.0,1 YEAR MEMBERSHIP
1564034779204,2357,2019-07-25,09:06:19,2019-07-25,09:10:02,Rüütli,Lossi,Mobile App,0.67,3.72,Pedelec,0.0,3-Month Free Membership
1564034811248,2334,2019-07-25,09:06:51,2019-07-25,09:23:35,Kivilinna,Karete,Mobile App,5.69,16.75,Pedelec,0.0,1 YEAR MEMBERSHIP
1564034859263,2784,2019-07-25,09:07:39,2019-07-25,09:12:02,Kaunase puiestee,Eeden,Mobile App,0.79,4.38,Bike,0.0,3-Month Free Membership
1564034883365,2654,2019-07-25,09:08:03,2019-07-25,09:11:49,Annelinn,Anne saun,RFID Card,0.79,3.77,Pedelec,0.0,Free Membership (with bus card)
1564034937207,2731,2019-07-25,09:08:57,2019-07-25,09:17:13,Papli,Vabadussild,RFID Card,1.85,8.28,Bike,0.0,3-Month Free Membership
1564034940735,2114,2019-07-25,09:09:00,2019-07-25,09:22:59,Aura veekeskus,Aura veekeskus,Mobile App,0.61,13.98,Pedelec,0.0,1-month Free Membership
1564034947335,2407,2019-07-25,09:09:07,2019-07-25,09:18:16,Annelinna kiir,Kalda tee,Mobile App,1.81,9.15,Pedelec,0.0,1 Year Membership
1564035016423,2306,2019-07-25,09:10:16,2019-07-25,09:20:38,Riiamäe,Lõunakeskus,Mobile App,3.3,10.36,Pedelec,0.0,1 YEAR MEMBERSHIP
1564035059691,2266,2019-07-25,09:10:59,2019-07-25,09:43:06,Ihaste,Soola,Mobile App,6.43,32.11,Pedelec,0.0,3-Month Free Membership
1564035070961,2238,2019-07-25,09:11:10,2019-07-25,09:20:57,Riiamäe,W. Ostwaldi,Mobile App,2.31,9.77,Pedelec,0.0,Free Membership (with bus card)
1564035102461,2557,2019-07-25,09:11:42,2019-07-25,09:21:30,Kaare,Pargi,RFID Card,2.15,9.81,Bike,0.0,3-Month Free Membership
1564035122884,2192,2019-07-25,09:12:02,2019-07-25,09:24:20,Roosi,Eeden,RFID Card,2.78,12.3,Pedelec,0.0,Free Membership (with bus card)
1564035138596,2213,2019-07-25,09:12:18,2019-07-25,09:22:56,Eeden,Rahu,Mobile App,3.23,10.63,Pedelec,0.0,3-Month Free Membership
1564035144602,2384,2019-07-25,09:12:24,2019-07-25,09:27:08,Roosi,Rahu,RFID Card,3.53,14.74,Pedelec,0.0,Free Membership (with bus card)
1564035147766,2421,2019-07-25,09:12:27,2019-07-25,10:10:48,Uueturu,Kannikese,RFID Card,4.27,58.35,Pedelec,0.0,Free Membership (with bus card)
1564035201307,2727,2019-07-25,09:13:21,2019-07-25,09:18:27,Pargi,Soola,Mobile App,1.16,5.11,Bike,0.0,3-Month Free Membership
1564035257691,2494,2019-07-25,09:14:17,2019-07-25,09:28:56,Sõpruse sild,Mõisavahe,RFID Card,3.12,14.64,Pedelec,0.0,3-Month Free Membership
1564035274985,2622,2019-07-25,09:14:34,2019-07-25,09:26:31,Kalda tee,Pirogovi plats,Mobile App,2.44,11.95,Bike,0.0,3 month free membership
1564035323997,2456,2019-07-25,09:15:23,2019-07-25,09:25:22,Annelinna keskus,Magistri,RFID Card,3.43,9.98,Pedelec,0.0,Free Membership (with bus card)
1564035347746,2478,2019-07-25,09:15:47,2019-07-25,09:29:53,Ülejõe park,Veeriku,Mobile App,2.64,14.09,Pedelec,0.0,1 YEAR MEMBERSHIP
1564035358365,2262,2019-07-25,09:15:58,2019-07-25,09:18:13,Magistri,Uueturu,Mobile App,0.42,2.25,Pedelec,0.0,3-Month Free Membership
1564035375059,2469,2019-07-25,09:16:15,2019-07-25,09:20:10,Vabadussild,Raatuse,Mobile App,0.86,3.92,Pedelec,0.0,3-Month Free Membership
1564035382062,2142,2019-07-25,09:16:22,2019-07-25,09:23:50,Sõpruse sild,Magistri,Mobile App,1.93,7.47,Pedelec,0.0,3-Month Free Membership
1564035408303,2126,2019-07-25,09:16:48,2019-07-25,09:27:41,Kivilinna,Kivilinna,RFID Card,0.1,10.89,Pedelec,0.0,Free Membership (with bus card)
1564035424136,2062,2019-07-25,09:17:04,2019-07-25,09:29:51,Lõunakeskus,Aleksandri,Mobile App,3.87,12.79,Pedelec,0.0,3-Month Free Membership
1564035453981,2131,2019-07-25,09:17:33,2019-07-25,09:59:56,Tarmeko,Eeden,Mobile App,5.26,42.38,Pedelec,0.0,3 month free membership
1564035466157,2260,2019-07-25,09:17:46,2019-07-25,10:00:11,Tarmeko,Eeden,Mobile App,5.24,42.41,Pedelec,0.0,3 month free membership
1564035474321,2099,2019-07-25,09:17:54,2019-07-25,09:25:44,Eeden,Roosi,RFID Card,2.0,7.84,Pedelec,0.0,Free Membership (with bus card)
1564035486184,2107,2019-07-25,09:18:06,2019-07-25,09:27:23,Tulbi,Uueturu,Mobile App,2.84,9.29,Pedelec,0.0,3 month free membership
1564035521381,2190,2019-07-25,09:18:41,2019-07-25,09:42:47,Ihaste,Magistri,Mobile App,6.56,24.1,Pedelec,0.0,3 month free membership
1564035537185,2462,2019-07-25,09:18:57,2019-07-25,09:26:53,Anne saun,Vabadussild,Mobile App,2.31,7.93,Pedelec,0.0,3 month free membership
