route_code,cyclenumber,unlockedat,unlockedattime,lockedat,lockedattime,startstationname,endstationname,rfidnumber,length,DurationMinutes,CycleType,costs,Membership
1564135862691,2238,2019-07-26,13:11:02,2019-07-26,13:27:16,Pirogovi plats,J. Hurda,Mobile App,1.14,16.23,Pedelec,0.0,1 Year Membership
1564135864884,2541,2019-07-26,13:11:04,2019-07-26,13:27:21,Pirogovi plats,J. Hurda,Mobile App,1.15,16.28,Pedelec,0.0,3 month free membership
1564135879372,2305,2019-07-26,13:11:19,2019-07-26,13:15:54,Vabadussild,AHHAA,Mobile App,1.45,4.58,Pedelec,0.0,1 month free membership
1564135883830,2198,2019-07-26,13:11:23,2019-07-26,13:16:30,Pargi,Vanemuise park,Mobile App,1.13,5.12,Pedelec,0.0,3-Month Free Membership
1564135884245,2144,2019-07-26,13:11:24,2019-07-26,14:15:52,AHHAA,Raudteejaam,RFID Card,1.9,64.47,Pedelec,1.0,Free Membership (with bus card)
1564135884519,2404,2019-07-26,13:11:24,2019-07-26,13:27:18,Lossi,Eeden,Mobile App,4.03,15.9,Pedelec,0.0,Free Membership (with bus card)
1564135885950,2515,2019-07-26,13:11:25,2019-07-26,13:50:08,Magistri,Raudteejaam,RFID Card,4.05,38.71,Pedelec,0.0,3-Month Free Membership
1564135913494,2511,2019-07-26,13:11:53,2019-07-26,13:23:00,Rahu,Tarmeko,Mobile App,2.47,11.12,Pedelec,0.0,3 month free membership
1564135920151,2545,2019-07-26,13:12:00,2019-07-26,13:39:07,Soola,Papli,RFID Card,1.03,27.12,Bike,0.0,Free Membership (with bus card)
1564135936036,2296,2019-07-26,13:12:16,2019-07-26,13:50:15,Magistri,Raudteejaam,Mobile App,4.29,37.98,Pedelec,0.0,3-Month Free Membership
1564135938133,2207,2019-07-26,13:12:18,2019-07-26,13:17:14,Tarmeko,Aura veekeskus,Mobile App,1.39,4.95,Pedelec,0.0,3-Month Free Membership
1564135950515,2246,2019-07-26,13:12:30,2019-07-26,13:21:46,Sõpruse sild,Tarmeko,Mobile App,0.73,9.26,Pedelec,0.0,3-Month Free Membership
1564136000718,2210,2019-07-26,13:13:20,2019-07-26,13:41:14,Karete,Vanemuise park,Mobile App,4.68,27.89,Pedelec,0.0,3-Month Free Membership
1564136006955,2378,2019-07-26,13:13:26,2019-07-26,13:45:09,Kaunase puiestee,Mõisavahe,Mobile App,1.86,31.71,Pedelec,0.0,3-Month Free Membership
1564136015215,2183,2019-07-26,13:13:35,2019-07-26,13:58:27,Uueturu,Lossi,RFID Card,1.73,44.87,Pedelec,0.0,Free Membership (with bus card)
1564136016679,2516,2019-07-26,13:13:36,2019-07-26,13:58:26,Uueturu,Lossi,RFID Card,1.7,44.84,Pedelec,0.0,Free Membership (with bus card)
1564136029888,2098,2019-07-26,13:13:49,2019-07-26,13:27:14,Aleksandri,Rahu,Mobile App,3.47,13.41,Pedelec,0.0,1 Year Membership
1564136049150,2451,2019-07-26,13:14:09,2019-07-26,13:54:10,Kannikese,Uueturu,RFID Card,0.0,40.02,Pedelec,0.0,3-Month Free Membership
1564136064239,2186,2019-07-26,13:14:24,2019-07-26,13:37:13,Lõunakeskus,Soola,RFID Card,4.7,22.83,Pedelec,0.0,Free Membership (with bus card)
1564136073315,2283,2019-07-26,13:14:33,2019-07-26,13:25:32,Ränilinn,Tamme puiestee,Mobile App,1.14,10.99,Pedelec,0.0,1 DAY MEMBERSHIP
1564136077781,2125,2019-07-26,13:14:37,2019-07-26,13:49:49,Vabadussild,Viie tee rist,Mobile App,5.99,35.2,Pedelec,0.0,Free Membership (with bus card)
1564136113800,2107,2019-07-26,13:15:13,2019-07-26,13:28:30,Tarmeko,Aparaaditehas,RFID Card,1.86,13.27,Pedelec,0.0,Free Membership (with bus card)
1564136117401,2260,2019-07-26,13:15:17,2019-07-26,13:16:00+00,Undetermined,-- Määramata --,Mobile App,0.0,0.71,Pedelec,0.0,3-Month Free Membership
1564136118732,2500,2019-07-26,13:15:18,2019-07-26,13:19:25,Eeden,Papli,Mobile App,0.91,4.11,Pedelec,0.0,3-Month Free Membership
1564136122073,2495,2019-07-26,13:15:22,2019-07-26,13:24:56,Sõbra,Soola,RFID Card,4.69,9.57,Pedelec,0.0,Free Membership (with bus card)
1564136125244,2344,2019-07-26,13:15:25,2019-07-26,13:19:17,Eeden,Papli,Mobile App,0.91,3.87,Pedelec,0.0,3-Month Free Membership
1564136133511,2140,2019-07-26,13:15:33,2019-07-26,13:36:37,Raudteejaam,Kivilinna,Mobile App,5.15,21.07,Pedelec,0.0,3 month free membership
1564136139928,2407,2019-07-26,13:15:39,2019-07-26,13:35:33,Karete,Tarmeko,RFID Card,2.7,19.89,Pedelec,0.0,3-Month Free Membership
1564136146254,2216,2019-07-26,13:15:46,2019-07-26,13:51:00,Ülejõe park,Põhja puiestee,RFID Card,3.42,35.24,Pedelec,0.0,1 Year Membership
1564136147318,2655,2019-07-26,13:15:47,2019-07-26,13:44:24,K. E. von Baeri,Kannikese,RFID Card,2.47,28.63,Bike,0.0,3-Month Free Membership
1564136153394,2331,2019-07-26,13:15:53,2019-07-26,13:25:39,Vanemuise park,Uueturu,Mobile App,1.24,9.77,Pedelec,0.0,1 YEAR MEMBERSHIP
1564136159183,2244,2019-07-26,13:15:59,2019-07-26,13:24:50,Sõpruse sild,Anne saun,Mobile App,1.88,8.85,Pedelec,0.0,3 month free membership
1564136173582,2574,2019-07-26,13:16:13,2019-07-26,13:20:28,Uueturu,Soola,Mobile App,0.55,4.24,Bike,0.0,3 month free membership
1564136181862,2396,2019-07-26,13:16:21,2019-07-26,13:21:36,Pirogovi plats,Aleksandri,Mobile App,0.75,5.24,Pedelec,0.0,1 Year Membership
1564136194212,2411,2019-07-26,13:16:34,2019-07-26,14:00:16,Roosi,Roosi,Mobile App,4.17,43.71,Pedelec,0.0,3 month free membership
1564136198120,2441,2019-07-26,13:16:38,2019-07-26,13:25:54,Tähtvere spordipark,Aleksandri,Mobile App,2.2,9.27,Pedelec,0.0,3-Month Free Membership
1564136200726,2330,2019-07-26,13:16:40,2019-07-26,13:46:26,Kuu,Uueturu,RFID Card,4.18,29.76,Pedelec,0.0,Free Membership (with bus card)
1564136204605,2560,2019-07-26,13:16:44,2019-07-26,13:31:22,Maarjamõisa,J. Hurda,Mobile App,3.08,14.63,Bike,0.0,Free Membership (with bus card)
1564136207960,2496,2019-07-26,13:16:47,2019-07-26,13:37:42,Lõunakeskus,Soola,RFID Card,4.71,20.91,Pedelec,0.0,Free Membership (with bus card)
1564136211488,2339,2019-07-26,13:16:51,2019-07-26,13:17:26,Kalda tee,Kalda tee,RFID Card,0.01,0.59,Pedelec,0.0,Free Membership (with bus card)
1564136214437,2064,2019-07-26,13:16:54,2019-07-26,13:33:15,Tarmeko,Lõunakeskus,Mobile App,5.03,16.36,Pedelec,0.0,Free Membership (with bus card)
1564136225229,2629,2019-07-26,13:17:05,2019-07-26,13:24:58,Uueturu,Anne saun,RFID Card,1.84,7.89,Bike,0.0,Free Membership (with bus card)
1564136225478,2467,2019-07-26,13:17:05,2019-07-26,13:55:21,Vabadussild,Ihaste,RFID Card,9.43,38.26,Pedelec,0.0,Free Membership (with bus card)
1564136249034,2682,2019-07-26,13:17:29,2019-07-26,13:20:22,Uueturu,Soola,Mobile App,0.52,2.89,Bike,0.0,3 month free membership
1564136256478,2166,2019-07-26,13:17:36,2019-07-26,13:35:39,Lõunakeskus,Uueturu,Mobile App,3.79,18.05,Pedelec,0.0,1 YEAR MEMBERSHIP
1564136256505,2310,2019-07-26,13:17:36,2019-07-26,13:55:39,Pargi,Pargi,Mobile App,2.07,38.05,Pedelec,0.0,3 month free membership
1564136261705,2417,2019-07-26,13:17:41,2019-07-26,13:24:19,Maarjamõisa,Aparaaditehas,Mobile App,1.37,6.62,Pedelec,0.0,1-month Free Membership
1564136269560,2252,2019-07-26,13:17:49,2019-07-26,13:28:12,Pirogovi plats,Kaare,Mobile App,2.32,10.38,Pedelec,0.0,3-Month Free Membership
1564136298765,2438,2019-07-26,13:18:18,2019-07-26,13:42:21,Vabadussild,Annelinn,Mobile App,4.76,24.05,Pedelec,0.0,3-Month Free Membership
1564136309154,2043,2019-07-26,13:18:29,2019-07-26,13:46:48,Kivilinna,Annelinn,RFID Card,0.36,28.32,Pedelec,0.0,Free Membership (with bus card)
1564136318405,2458,2019-07-26,13:18:38,2019-07-26,13:30:31,Uueturu,Kuu,Mobile App,1.86,11.88,Pedelec,0.0,1 DAY MEMBERSHIP
1564136333440,2612,2019-07-26,13:18:53,2019-07-26,13:22:36,Rahu,Karete,Mobile App,0.92,3.71,Bike,0.0,1 month free membership
1564136336762,2272,2019-07-26,13:18:56,2019-07-26,13:47:46,Karete,Pirogovi plats,Mobile App,4.24,28.83,Pedelec,0.0,3 month free membership
1564136341251,2390,2019-07-26,13:19:01,2019-07-26,13:52:31,TÜ raamatukogu,Kalda tee,RFID Card,3.51,33.5,Pedelec,0.0,Free Membership (with bus card)
1564136344861,2401,2019-07-26,13:19:04,2019-07-26,13:25:18,Tarmeko,Uueturu,Mobile App,2.02,6.23,Pedelec,0.0,1 YEAR MEMBERSHIP
1564136346118,2232,2019-07-26,13:19:06,2019-07-26,13:27:27,Turusild,Annelinna keskus,RFID Card,1.96,8.36,Pedelec,0.0,Free Membership (with bus card)
1564136347002,2169,2019-07-26,13:19:07,2019-07-26,13:27:40,Vahi,Vahi,RFID Card,1.97,8.56,Pedelec,0.0,Free Membership (with bus card)
1564136350039,2523,2019-07-26,13:19:10,2019-07-26,13:23:55,Papli,Soola,Mobile App,1.21,4.77,Pedelec,0.0,3 month free membership
1564136359299,2427,2019-07-26,13:19:19,2019-07-26,14:01:49,Raatuse kool,Karete,RFID Card,10.39,42.51,Pedelec,0.0,1-month Free Membership
1564136363132,2394,2019-07-26,13:19:23,2019-07-26,13:29:28,Aleksandri,Rahu,Mobile App,2.44,10.09,Pedelec,0.0,Free Membership (with bus card)
1564136395940,2154,2019-07-26,13:19:55,2019-07-26,13:44:59,ERM,ERM,RFID Card,2.65,25.06,Pedelec,0.0,1 Year Membership
1564136441832,2333,2019-07-26,13:20:41,2019-07-26,13:25:41,Magistri,J. Hurda,RFID Card,1.13,4.99,Pedelec,0.0,3-Month Free Membership
1564136442779,2305,2019-07-26,13:20:42,2019-07-26,13:54:03,AHHAA,Kalda tee,Mobile App,8.95,33.35,Pedelec,0.0,1 month free membership
1564136445122,2724,2019-07-26,13:20:45,2019-07-26,13:22:58,Anne saun,Kalda tee,Mobile App,0.58,2.23,Bike,0.0,1 DAY MEMBERSHIP
1564136448109,2384,2019-07-26,13:20:48,2019-07-26,13:26:45,Aparaaditehas,Pirogovi plats,RFID Card,1.6,5.95,Pedelec,0.0,Free Membership (with bus card)
1564136458711,2542,2019-07-26,13:20:58,2019-07-26,13:35:20,Eeden,Pirogovi plats,RFID Card,2.4,14.36,Pedelec,0.0,Free Membership (with bus card)
1564136461044,2742,2019-07-26,13:21:01,2019-07-26,13:24:45,Uueturu,Raatuse,Mobile App,0.87,3.74,Bike,0.0,3-Month Free Membership
1564136477983,2466,2019-07-26,13:21:17,2019-07-26,13:39:56,Vanemuise park,Põllu,RFID Card,4.59,18.64,Pedelec,0.0,Free Membership (with bus card)
1564136504260,2753,2019-07-26,13:21:44,2019-07-26,13:37:58,Töökoda,Töökoda,RFID Card,2.73,16.24,Bike,0.0,Free Membership (with bus card)
1564136510572,2574,2019-07-26,13:21:50,2019-07-26,13:22:36,Soola,Soola,Mobile App,0.01,0.76,Bike,0.0,3 month free membership
1564136517892,2242,2019-07-26,13:21:57,2019-07-26,13:28:10,Undetermined,Magistri,Mobile App,1.41,6.22,Pedelec,0.0,1 Year Membership
1564136523090,2620,2019-07-26,13:22:03,2019-07-26,13:25:17,Vanemuise park,Riiamäe,Mobile App,0.61,3.24,Pedelec,0.0,3-Month Free Membership
1564136527092,2058,2019-07-26,13:22:07,2019-07-26,13:43:46,Pargi,Riiamäe,Mobile App,2.19,21.65,Pedelec,0.0,3 month free membership
1564136535712,2369,2019-07-26,13:22:15,2019-07-26,14:00:01,Magistri,Magistri,Mobile App,2.33,37.76,Pedelec,0.0,3-Month Free Membership
1564136542270,2233,2019-07-26,13:22:22,2019-07-26,13:56:02,Turusild,Vanemuise park,RFID Card,5.13,33.67,Pedelec,0.0,Free Membership (with bus card)
1564136550036,2188,2019-07-26,13:22:30,2019-07-26,13:29:23,Annelinna kiir,Kaunase puiestee,Mobile App,1.73,6.89,Pedelec,0.0,Free Membership (with bus card)
1564136552910,2538,2019-07-26,13:22:32,2019-07-26,13:29:08,Veeriku,Kannikese,Mobile App,0.98,6.6,Pedelec,0.0,3 month free membership
1564136570107,2266,2019-07-26,13:22:50,2019-07-26,13:32:53,Aparaaditehas,Sõpruse sild,Mobile App,2.04,10.05,Pedelec,0.0,3 month free membership
1564136570638,2316,2019-07-26,13:22:50,2019-07-26,14:15:52,ERM,Ülejõe park,RFID Card,4.52,53.03,Pedelec,0.0,Free Membership (with bus card)
1564136580167,2176,2019-07-26,13:23:00,2019-07-26,13:52:04,Soola,Tarmeko,Mobile App,5.49,29.07,Pedelec,0.0,3 month free membership
1564136587236,2229,2019-07-26,13:23:07,2019-07-26,13:27:12,Karete,Karete,Mobile App,0.92,4.09,Pedelec,0.0,1 month free membership
1564136591720,2339,2019-07-26,13:23:11,2019-07-26,13:51:30,Kalda tee,Ränilinn,Mobile App,8.13,28.31,Pedelec,0.0,1 DAY MEMBERSHIP
1564136599291,2574,2019-07-26,13:23:19,2019-07-26,13:24:00,Soola,Soola,Mobile App,0.04,0.68,Bike,0.0,3 month free membership
1564136652513,2445,2019-07-26,13:24:12,2019-07-26,13:40:03,Postimaja,Roosi,RFID Card,4.6,15.86,Pedelec,0.0,Free Membership (with bus card)
1564136670720,2523,2019-07-26,13:24:30,2019-07-26,13:52:05,Soola,Tarmeko,Mobile App,4.96,27.58,Pedelec,0.0,3 month free membership
1564136671767,2462,2019-07-26,13:24:31,2019-07-26,13:57:24,Raja,Kaare,RFID Card,8.45,32.87,Pedelec,0.0,3-Month Free Membership
1564136672884,2639,2019-07-26,13:24:32,2019-07-26,13:28:19,Annelinn,Anne saun,Mobile App,0.81,3.78,Bike,0.0,1 month free membership
1564136673112,2149,2019-07-26,13:24:33,2019-07-26,14:09:06,ERM,Mõisavahe,RFID Card,7.11,44.56,Pedelec,0.0,3-Month Free Membership
1564136676373,2190,2019-07-26,13:24:36,2019-07-26,13:29:30,Pirogovi plats,Magistri,RFID Card,0.28,4.91,Pedelec,0.0,Free Membership (with bus card)
1564136682504,2111,2019-07-26,13:24:42,2019-07-26,13:30:38,Tamme puiestee,Kopli,RFID Card,1.71,5.93,Pedelec,0.0,Free Membership (with bus card)
1564136735559,2402,2019-07-26,13:25:35,2019-07-26,16:16:47,Uueturu,Tamme staadion,Mobile App,11.41,171.2,Pedelec,2.0,3-Month Free Membership
1564136763022,2061,2019-07-26,13:26:03,2019-07-26,14:06:46,Sõbra,Ihaste,RFID Card,8.78,40.72,Pedelec,0.0,Free Membership (with bus card)
1564136776036,2452,2019-07-26,13:26:16,2019-07-26,13:31:02,Raatuse,Raatuse kool,RFID Card,0.37,4.78,Pedelec,0.0,Free Membership (with bus card)
1564136785068,2401,2019-07-26,13:26:25,2019-07-26,13:37:39,Uueturu,Rahu,Mobile App,2.82,11.24,Pedelec,0.0,3-Month Free Membership
1564136789895,2531,2019-07-26,13:26:29,2019-07-26,14:07:54,Kaare,Uueturu,RFID Card,6.16,41.41,Pedelec,0.0,Free Membership (with bus card)
1564136825684,2501,2019-07-26,13:27:05,2019-07-26,14:00:50,Annelinna keskus,Kaunase puiestee,RFID Card,4.03,33.75,Pedelec,0.0,Free Membership (with bus card)
1564136859794,2098,2019-07-26,13:27:39,2019-07-26,13:37:19,Rahu,Uueturu,Mobile App,2.5,9.66,Pedelec,0.0,Free Membership (with bus card)
1564136876854,2054,2019-07-26,13:27:56,2019-07-26,13:38:43,Aleksandri,Kaunase puiestee,Mobile App,0.0,10.78,Pedelec,0.0,3 month free membership
1564136892978,2234,2019-07-26,13:28:12,2019-07-26,14:06:07,Tamme puiestee,Annelinna keskus,RFID Card,8.27,37.91,Pedelec,0.0,3-Month Free Membership
1564136903921,2283,2019-07-26,13:28:23,2019-07-26,14:07:58,Tamme puiestee,Annelinna keskus,Mobile App,8.22,39.58,Pedelec,0.0,1 DAY MEMBERSHIP
1564136912527,2208,2019-07-26,13:28:32,2019-07-26,13:46:04,Karete,Rahu,Mobile App,1.07,17.53,Pedelec,0.0,1 month free membership
1564136915488,2198,2019-07-26,13:28:35,2019-07-26,13:52:00,Vanemuise park,Vanemuise park,RFID Card,3.22,23.42,Pedelec,0.0,3-Month Free Membership
1564136939541,2495,2019-07-26,13:28:59,2019-07-26,13:41:26,Soola,Veeriku,RFID Card,5.66,12.46,Pedelec,0.0,Free Membership (with bus card)
1564136948774,2051,2019-07-26,13:29:08,2019-07-26,13:34:43,Pargi,Aleksandri,Mobile App,0.8,5.59,Pedelec,0.0,3 month free membership
1564136966192,2538,2019-07-26,13:29:26,2019-07-26,14:03:21,Kannikese,Kannikese,Mobile App,5.61,33.93,Pedelec,0.0,3 month free membership
1564136967047,2761,2019-07-26,13:29:27,2019-07-26,13:33:56,Veeriku,Näituse,Mobile App,0.83,4.49,Bike,0.0,Free Membership (with bus card)
1564136969044,2282,2019-07-26,13:29:29,2019-07-26,13:45:35,Raatuse,Raja,Mobile App,3.8,16.11,Pedelec,0.0,3-Month Free Membership
1564136989545,2199,2019-07-26,13:29:49,2019-07-26,13:36:32,Uueturu,Tamme staadion,RFID Card,1.78,6.71,Pedelec,0.0,Free Membership (with bus card)
1564136997759,2453,2019-07-26,13:29:57,2019-07-26,13:51:33,Anne saun,Annelinn,Mobile App,3.55,21.6,Pedelec,0.0,1 month free membership
1564137011460,2395,2019-07-26,13:30:11,2019-07-26,13:44:15,Uueturu,Annelinn,Mobile App,2.79,14.07,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137022184,2394,2019-07-26,13:30:22,2019-07-26,13:45:16,Rahu,Postimaja,Mobile App,2.29,14.9,Pedelec,0.0,3 month free membership
1564137046874,2219,2019-07-26,13:30:46,2019-07-26,13:57:30,Vahi,Vahi,RFID Card,5.88,26.73,Pedelec,0.0,Free Membership (with bus card)
1564137072680,2223,2019-07-26,13:31:12,2019-07-26,14:03:16,Kopli,Kannikese,RFID Card,4.42,32.06,Pedelec,0.0,Free Membership (with bus card)
1564137125994,2404,2019-07-26,13:32:05,2019-07-26,14:11:44,Eeden,Aura veekeskus,RFID Card,7.4,39.64,Pedelec,0.0,Free Membership (with bus card)
1564137133732,2142,2019-07-26,13:32:13,2019-07-26,14:11:39,Eeden,Aura veekeskus,RFID Card,7.2,39.44,Pedelec,0.0,Free Membership (with bus card)
1564137216311,2181,2019-07-26,13:33:36,2019-07-26,14:32:33,Papli,Pirogovi plats,Mobile App,2.62,58.95,Pedelec,0.0,3 month free membership
1564137248313,2454,2019-07-26,13:34:08,2019-07-26,13:46:12,Kvissentali,Magistri,Mobile App,4.19,12.07,Pedelec,0.0,3-Month Free Membership
1564137250142,2309,2019-07-26,13:34:10,2019-07-26,13:47:21,Põhja puiestee,Soola,Mobile App,1.93,13.19,Pedelec,0.0,3 month free membership
1564137259870,2537,2019-07-26,13:34:19,2019-07-26,13:45:07,Vahi,Vabadussild,Mobile App,2.79,10.8,Pedelec,0.0,1-month Free Membership
1564137263020,2323,2019-07-26,13:34:23,2019-07-26,13:47:24,Põhja puiestee,Soola,Mobile App,1.88,13.03,Pedelec,0.0,3 month free membership
1564137276921,2285,2019-07-26,13:34:36,2019-07-26,13:41:19,Aleksandri,Sõbra,RFID Card,1.76,6.7,Pedelec,0.0,Free Membership (with bus card)
1564137284290,2384,2019-07-26,13:34:44,2019-07-26,13:39:59,Pirogovi plats,AHHAA,Mobile App,1.15,5.25,Pedelec,0.0,3 month free membership
1564137285613,2405,2019-07-26,13:34:45,2019-07-26,13:48:05,Mõisavahe,Soola,RFID Card,3.59,13.34,Pedelec,0.0,Free Membership (with bus card)
1564137313992,2190,2019-07-26,13:35:13,2019-07-26,13:49:50,Magistri,Kaunase puiestee,RFID Card,3.22,14.6,Pedelec,0.0,Free Membership (with bus card)
1564137337900,2350,2019-07-26,13:35:37,2019-07-26,13:51:28,Maarjamõisa,Ränilinn,Mobile App,2.68,15.84,Pedelec,0.0,3-Month Free Membership
1564137344864,2477,2019-07-26,13:35:44,2019-07-26,13:49:45,Roosi,Põhja puiestee,RFID Card,3.84,14.01,Pedelec,0.0,Free Membership (with bus card)
1564137349942,2396,2019-07-26,13:35:49,2019-07-26,13:44:03,Aleksandri,Anne saun,RFID Card,1.8,8.23,Pedelec,0.0,Free Membership (with bus card)
1564137352567,2170,2019-07-26,13:35:52,2019-07-26,14:02:43,Pirogovi plats,Uueturu,RFID Card,0.88,26.85,Pedelec,0.0,Free Membership (with bus card)
1564137355127,2284,2019-07-26,13:35:55,2019-07-26,13:43:49,Vahi,Ülejõe park,Mobile App,2.86,7.9,Pedelec,0.0,3 month free membership
1564137356667,2110,2019-07-26,13:35:56,2019-07-26,13:48:03,Raatuse,TÜ raamatukogu,Mobile App,2.11,12.12,Pedelec,0.0,1 DAY MEMBERSHIP
1564137365656,2334,2019-07-26,13:36:05,2019-07-26,13:49:17,Kaare,Tarmeko,Mobile App,2.73,13.19,Pedelec,0.0,3 month free membership
1564137389697,2081,2019-07-26,13:36:29,2019-07-26,14:10:53,Ülejõe park,Aleksandri,Mobile App,1.94,34.4,Pedelec,0.0,3 month free membership
1564137398323,2383,2019-07-26,13:36:38,2019-07-26,13:52:49,Uueturu,Põhja puiestee,Mobile App,2.6,16.18,Pedelec,0.0,3-Month Free Membership
1564137409808,2570,2019-07-26,13:36:49,2019-07-26,13:45:21,Roosi,Orava,RFID Card,1.36,8.53,Bike,0.0,Free Membership (with bus card)
1564137423275,2317,2019-07-26,13:37:03,2019-07-26,13:48:31,Raudteejaam,Viie tee rist,Mobile App,0.0,11.46,Pedelec,0.0,3 month free membership
1564137436839,2328,2019-07-26,13:37:16,2019-07-26,14:01:16,Annelinna kiir,Vahi,Mobile App,5.74,23.99,Pedelec,0.0,Free Membership (with bus card)
1564137457024,2053,2019-07-26,13:37:37,2019-07-26,13:54:54,Annelinna kiir,Magistri,Mobile App,3.73,17.3,Pedelec,0.0,1 Year Membership
1564137457821,2306,2019-07-26,13:37:37,2019-07-26,14:03:12,Soola,K. E. von Baeri,RFID Card,3.61,25.58,Pedelec,0.0,Free Membership (with bus card)
1564137503468,2166,2019-07-26,13:38:23,2019-07-26,13:53:24,Uueturu,Tulbi,RFID Card,2.72,15.02,Pedelec,0.0,Free Membership (with bus card)
1564137523382,2365,2019-07-26,13:38:43,2019-07-26,13:45:16,Riiamäe,Vabadussild,Mobile App,1.66,6.56,Pedelec,0.0,1 WEEK MEMBERSHIP
1564137527162,2331,2019-07-26,13:38:47,2019-07-26,13:42:32,Uueturu,Riiamäe,Mobile App,0.64,3.75,Pedelec,0.0,3-Month Free Membership
1564137529184,2051,2019-07-26,13:38:49,2019-07-26,13:51:12,Aleksandri,Maarjamõisa,Mobile App,2.51,12.4,Pedelec,0.0,3-Month Free Membership
1564137536643,2080,2019-07-26,13:38:56,2019-07-26,14:17:23,Ihaste,Orava,RFID Card,10.01,38.44,Pedelec,0.0,3-Month Free Membership
1564137551240,2288,2019-07-26,13:39:11,2019-07-26,13:53:15,Uueturu,Tulbi,Mobile App,2.73,14.08,Pedelec,0.0,3 month free membership
1564137558497,2761,2019-07-26,13:39:18,2019-07-26,13:46:04,Näituse,Vabadussild,RFID Card,1.46,6.77,Bike,0.0,3-Month Free Membership
1564137576744,2321,2019-07-26,13:39:36,2019-07-26,13:46:00,Eeden,Annelinn,RFID Card,1.07,6.39,Pedelec,0.0,Free Membership (with bus card)
1564137598512,2192,2019-07-26,13:39:58,2019-07-26,13:59:25,Magistri,Tulbi,RFID Card,4.0,19.46,Pedelec,0.0,Free Membership (with bus card)
1564137664655,2542,2019-07-26,13:41:04,2019-07-26,13:46:01,Pirogovi plats,Vanemuise park,Mobile App,1.25,4.94,Pedelec,0.0,3-Month Free Membership
1564137668601,2497,2019-07-26,13:41:08,2019-07-26,14:27:05,Maarjamõisa,Soola,RFID Card,3.93,45.95,Pedelec,0.0,Free Membership (with bus card)
1564137671163,2732,2019-07-26,13:41:11,2019-07-26,13:54:18,Eeden,Eeden,Mobile App,1.48,13.12,Bike,0.0,Free Membership (with bus card)
1564137672319,2496,2019-07-26,13:41:12,2019-07-26,13:50:34,Soola,Roosi,RFID Card,0.79,9.37,Pedelec,0.0,Free Membership (with bus card)
1564137693663,2445,2019-07-26,13:41:33,2019-07-26,13:44:38,Roosi,Raatuse kool,Mobile App,0.72,3.09,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137723536,2527,2019-07-26,13:42:03,2019-07-26,13:56:31,Uueturu,Põllu,Mobile App,0.0,14.47,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137747051,2368,2019-07-26,13:42:27,2019-07-26,14:16:31,Ihaste,Tarmeko,Mobile App,5.62,34.08,Pedelec,0.0,3-Month Free Membership
1564137756550,2244,2019-07-26,13:42:36,2019-07-26,14:36:26,Anne saun,Aparaaditehas,RFID Card,3.88,53.83,Pedelec,0.0,1 Year Membership
1564137759648,2652,2019-07-26,13:42:39,2019-07-26,13:47:49,Orava,ERM,Mobile App,1.28,5.17,Bike,0.0,3-Month Free Membership
1564137775255,2511,2019-07-26,13:42:55,2019-07-26,13:51:04,Tarmeko,Sõpruse sild,Mobile App,1.72,8.16,Pedelec,0.0,3 month free membership
1564137778148,2448,2019-07-26,13:42:58,2019-07-26,14:16:39,Ülejõe park,Turusild,Mobile App,3.48,33.7,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137783794,2271,2019-07-26,13:43:03,2019-07-26,13:54:06,Tarmeko,Uueturu,RFID Card,1.98,11.04,Pedelec,0.0,3-Month Free Membership
1564137783934,2356,2019-07-26,13:43:03,2019-07-26,14:05:01,ERM,Soola,Mobile App,4.92,21.96,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137808460,2210,2019-07-26,13:43:28,2019-07-26,13:59:58,Vanemuise park,Ränilinn,Mobile App,3.77,16.5,Pedelec,0.0,3-Month Free Membership
1564137835357,2236,2019-07-26,13:43:55,2019-07-26,14:25:48,Uueturu,Rüütli,RFID Card,1.82,41.89,Pedelec,0.0,Free Membership (with bus card)
1564137836130,2373,2019-07-26,13:43:56,2019-07-26,14:12:15,Pirogovi plats,Lõunakeskus,Mobile App,4.8,28.32,Pedelec,0.0,1 DAY MEMBERSHIP
1564137840257,2325,2019-07-26,13:44:00,2019-07-26,14:16:54,Ülejõe park,Turusild,Mobile App,3.26,32.9,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137840893,2428,2019-07-26,13:44:00,2019-07-26,14:27:05,Vabadussild,Aura veekeskus,Mobile App,1.99,43.07,Pedelec,0.0,1 YEAR MEMBERSHIP
1564137859401,2074,2019-07-26,13:44:19,2019-07-26,13:52:50,Annelinna keskus,Soola,RFID Card,2.61,8.51,Pedelec,0.0,Free Membership (with bus card)
1564137869966,2655,2019-07-26,13:44:29,2019-07-26,14:11:40,Kannikese,Näituse,RFID Card,2.25,27.18,Bike,0.0,3-Month Free Membership
1564137883904,2483,2019-07-26,13:44:43,2019-07-26,14:02:00,Vabadussild,Rahu,Mobile App,3.74,17.28,Pedelec,0.0,3-Month Free Membership
1564137902109,2098,2019-07-26,13:45:02,2019-07-26,14:08:06,Uueturu,Sõbra,Mobile App,3.77,23.07,Pedelec,0.0,1 Year Membership
